Report,Label,Feature,Sentence
report07.pdf.txt_sent.csv,Event,,This sell order was next after John?s other sell order in the sell queue (making a total of 44 lots selling at $0.055).
report07.pdf.txt_sent.csv,Event,,"At 16:36:52 hrs (forty one seconds after John?s latest sell order was entered), John used his securities with Phillip Securities to enter a buy order for 44 lots of Keda shares at $0.055 which was matched exactly with his two sell orders through Lim & Tan."
report07.pdf.txt_sent.csv,Event,Number of trades that caused the closing price to move up,"The ""Washed"" trade was the last for the day and set the closing price of Keda shares at $0.055."
report07.pdf.txt_sent.csv,Event,Number of times suspects' wash trade caused price to increase,"101114 13.7 If not for the ""Washed"" trades, there would have been only two trades on this day instead of four and the volume traded would have been 25 lots instead of 69 lots."
report07.pdf.txt_sent.csv,Event,Shares traded by suspects vs total outstanding shares,All four trades were done at the same price of $0.055.
report07.pdf.txt_sent.csv,Event,Number of times suspects' wash trade caused price to increase,"The orders, trades and volumes, and prices done would not have been what they were if not for the ""Washed"" trades done by John. 14 16 March 2009 (Already discussed at paragraph 26 of Attachment 1) 102115 ? John?s account was also logged on to IP address 59.189.22.149 for the same period of time."
report07.pdf.txt_sent.csv,,,"We note that John?s account was simultaneously logged on to 2 IP addresses for this day, one of the IP address matches that of Lee?s account"
report07.pdf.txt_sent.csv,Attribute,News/annoucement,"I have also reviewed all company announcements released by Keda on the SGXNet during the Relevant Period, and took into consideration those that might have a potential impact on the trading and price of Keda shares."
report07.pdf.txt_sent.csv,,,"Executive Summary 6.1 Keda shares, listed on Catalist, were not actively traded during the Relevant Period."
report07.pdf.txt_sent.csv,,,"The average daily volume was a low 78 lots (1 lot = 1,000 shares), and on most days a total of only 2 to 3 trades were done."
report07.pdf.txt_sent.csv,,,The most number of trades done per day was only 9.
report07.pdf.txt_sent.csv,,,A total of only 193 trades were done during the entire Relevant Period.
report07.pdf.txt_sent.csv,,,"The 58 ""Suspicious Trades"" carried out by John and Lee formed 30.1% of total trades done and , thus, had a significant impact on the trading and price of Keda shares during the Relevant Period."
report07.pdf.txt_sent.csv,,,6.2 John and Lee were clients of Phillip Securities.
report07.pdf.txt_sent.csv,,,John maintained two securities accounts with Phillip Securities and Lee had one.
report07.pdf.txt_sent.csv,,,"In addition, John was also a client of Lim & Tan Securities and had a securities account with this company."
report07.pdf.txt_sent.csv,,,", John did 52 of them with Lee as his counter?party."
report07.pdf.txt_sent.csv,,,"John carried out the remaining 6 ""Suspicious Trades"" with himself, using his securities accounts with two different securities houses to trade with one another."
report07.pdf.txt_sent.csv,,,"12422 6.4 In my review of John?s and Lee?s trades, I had looked closely at the price and volume of their orders and trades, the time of their orders and trades, their counter?parties, and the price and volume of other orders and trades immediately before and after them."
report07.pdf.txt_sent.csv,,,"The following are my observations and findings in respect of these 58 ""Suspicious Trades"": a) b)"
report07.pdf.txt_sent.csv,,,Suspicious Modus Operandi The sequence and timing of John?s and Lee?s sell and buy orders had given rise to suspicion.
report07.pdf.txt_sent.csv,,,They seemed to have been contrived and carried out in a highly orchestrated manner to ensure that John and Lee ended up trading with one another.
report07.pdf.txt_sent.csv,,,"Because the market for Keda shares was illiquid, John and Lee were able to use these transactions to manipulate the market and raise the price of Keda shares."
report07.pdf.txt_sent.csv,,,"In addition, the modus operandi they employed was such that they were able to do this without expending too much resource as in many of these trades no shares actually changed hands between John and Lee, and so no money was needed to be paid out by both John and Lee."
report07.pdf.txt_sent.csv,,,"On the other hand, where it was necessary to pay for the shares to be delivered, John and Lee kept most of their trading volumes small so as to limit their capital outlay."
report07.pdf.txt_sent.csv,,,"Lack of Commercial Basis or Unusually Small Volume 10d) Many of the ""Suspicious Trades"" done by John and Lee were found to be lacking in commercial logic and purpose."
report07.pdf.txt_sent.csv,,,"In many cases, the buying and selling between John and Lee resulted in the passing of a ""phantom"" block of Keda shares to and fro between John and Lee at the same price."
report07.pdf.txt_sent.csv,,,The net result is that there was no need to deliver or pay for the shares.
report07.pdf.txt_sent.csv,,,"For the remaining cases, they were traded in small volumes (as small as 1 or 2 lots), which is unusual for a penny stock like Keda."
report07.pdf.txt_sent.csv,,,Then there were trades that were carried out by John with himself as the counter?party (so there was no change in the beneficial ownership) without any valid reason;
report07.pdf.txt_sent.csv,,,Artificially Raising the Closing Price of Keda Shares
report07.pdf.txt_sent.csv,,,"There was a strong inference that 40 of these 58 ""Suspicious Trades"", were found to have been intentionally carried out as the last trade for the day, resulting in the closing price of Keda shares being artificially raised by between $0.005 and $0.100 or between 1 and 20 ""bids; and Genuineness of Trades in Doubt All 58 ""Suspicious Trades"" were questionable in terms of genuineness, and the manner in which these trades were carried out aroused suspicion."
report07.pdf.txt_sent.csv,,,"These trades either did not 11 2324 make commercial sense, or were of unusually small volume (which makes its purpose suspect) and appeared to have been contrived and deliberately carried out in a coordinated manner."
report07.pdf.txt_sent.csv,,,"These ""Suspicious Trades"" were not genuine and the orders, trades, volumes and prices done on these days did not represent the forces of genuine demand and supply of Keda shares on those days."
report07.pdf.txt_sent.csv,,,"Keda shares would not have traded the way it did on those days if not for these ""Suspicious Trades""."
report07.pdf.txt_sent.csv,,,6.6 Based on my observations and findings (my detailed comments are set out below in the Report)
report07.pdf.txt_sent.csv,Reason,,"it is my opinion that: a) b) John and Lee had used 40 of the 58 ""Suspicious Trades"" to artificially raise the closing price of Keda shares on 26 days in the Relevant Period; and all the 58 ""Suspicious Trades"" did not appear to reflect the forces of genuine supply and demand for Keda shares during this Relevant Period and they constituted a pattern of trading in volumes and at prices that would not otherwise have occurred."
report07.pdf.txt_sent.csv,Reason,,"all 58 ""Suspicious Trades"" by John and Lee had created, or were likely to create, a false or misleading appearance with respect to the market for and price of Keda shares during the Relevant Period."
report07.pdf.txt_sent.csv,,,My Observations on the Trading of Keda Shares 7.1 Keda shares were listed on Catalist (formerly Sesdaq) of the SGX since 25 July 2005.
report07.pdf.txt_sent.csv,,,It was delisted on 31 August 2010.
report07.pdf.txt_sent.csv,,,There were about 360 trading days in the 18?month period from June 2008 to November 2009 (the Relevant Period).
report07.pdf.txt_sent.csv,,,"Of these, Keda shares were traded on only 73 days, or on average once every 5 days."
report07.pdf.txt_sent.csv,,,"The number of trades done per day was also limited, ranging between one and four, with nine being the highest number of trades done per day."
report07.pdf.txt_sent.csv,Event,Shares traded by suspects vs total outstanding shares,"The total volume of Keda shares traded over this whole period was only 5,693,000 shares or 5,693 lots."
report07.pdf.txt_sent.csv,Event,,7.3 The average daily volume traded was a low 78 lots.
